time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range
280576,1,18.35,0.52185718,329,6,-0.04098844528198242,-4.094455718994141,0.065966796875,0.0003,0.5020262278616429,0.010899076,1360,-0.03114854162558913,-0.0993349701166153,0.2
282624,1,20.84,-0.014341159999999999,332,6,-0.03719925880432129,-4.1338755011558534,0.113232421875,0.0003,0.37302686311304567,0.013330633,1370,-0.0343927783658728,-0.11441442370414734,0.2
284672,1,19.34,0.29305675999999997,327,6,0.1390899419784546,-4.078431165218353,0.090576171875,0.0003,0.5234961554408073,0.012747185,1380,-0.03436985387234017,-0.09818169474601746,0.2
286720,1,19.54,0.4705156599999999,334,6,0.1653994917869568,-4.030935627222061,0.08837890625,0.0003,0.4734037935733795,0.010782379,1390,-0.0333523329347372,-0.05711206793785095,0.2
288768,1,18.54,0.13084484999999998,332,6,0.11555451154708862,-4.004885089397431,0.132275390625,0.0003,0.4025608662515879,0.013712458,1400,-0.03916236495133489,-0.12148307263851166,0.2
290816,1,18.69,0.35044765000000005,327,6,0.2531176209449768,-4.00710825920105,0.1107421875,0.0003,0.45790582671761515,0.013284401,1410,-0.035883618029765786,-0.09481483697891235,0.2
292864,1,18.44,0.4864914899999999,331,6,0.23859822750091553,-3.9565741539001467,0.085888671875,0.0003,0.44590044356882574,0.011958315,1420,-0.034469515550881624,-0.11136063933372498,0.2
294912,1,18.79,0.36465496000000003,328,6,0.17068684101104736,-4.04601069688797,0.092333984375,0.0003,0.323554128035903,0.013425426,1430,-0.03360070663038641,-0.163172647356987,0.2
296960,1,20.51,-0.05570855999999996,332,6,0.19750118255615234,-4.0587492942810055,0.104345703125,0.0003,0.36677196994423866,0.013419971,1440,-0.03526390072656795,-0.12494590878486633,0.2
299008,1,19.96,0.2335528,328,6,0.18204540014266968,-4.041192805767059,0.078759765625,0.0003,0.5276799086481333,0.010066784,1450,-0.02655709784012288,-0.09775709360837936,0.2
301056,1,19.08,0.49073927000000006,327,6,0.10572540760040283,-4.033131939172745,0.13037109375,0.0003,0.3839966017752886,0.015895035,1460,-0.039705084287561476,-0.14817312359809875,0.2
303104,1,18.98,0.21127006999999998,333,6,0.04454690217971802,-4.034491801261902,0.1111328125,0.0003,0.42673112973570826,0.013476953,1470,-0.03676922465674579,-0.09658470749855042,0.2
305152,1,19.51,0.35980445999999994,334,6,0.047011494636535645,-4.0212795495986935,0.08505859375,0.0003,0.4809817150235176,0.011875979,1480,-0.036004919005790725,-0.0953902006149292,0.2
307200,1,18.51,0.49413479000000005,332,6,0.06865453720092773,-3.9803968966007233,0.103955078125,0.0003,0.5036566257476807,0.012107773,1490,-0.03457732112146914,-0.06488342583179474,0.2
309248,1,14.31,-0.66868783,189,10,0.1887405514717102,-4.042821931838989,0.124560546875,0.0003,0.3258816134184599,0.0143034905,1500,-0.03759975412394852,-0.150523841381073,0.2
311296,1,14.98,-0.6820209999999999,175,11,0.14663910865783691,-4.101322722434998,0.052587890625,0.0003,1.1460644781589509,0.008500332,1510,-0.015114681422710418,0.20234139263629913,0.2
313344,1,15.22,-0.5499702999999999,187,10,0.3373478055000305,-4.120034468173981,0.09697265625,0.0003,0.8989590913057327,0.012421647,1520,-0.025371250289026648,0.13260017335414886,0.2
315392,1,15.53,-0.5566772700000001,187,10,0.24856066703796387,-4.049389141798019,0.092626953125,0.0003,0.8522900402545929,0.010563456,1530,-0.02920210106531158,0.13032524287700653,0.2
317440,1,14.59,-0.40754709999999994,185,11,0.16563385725021362,-4.05241825580597,0.10986328125,0.0003,0.9235227063298226,0.011412123,1540,-0.029023243754636496,0.154399111866951,0.2
319488,1,18.03,0.46495683,326,6,0.24391841888427734,-4.020208191871643,0.103515625,0.0003,0.7938180491328239,0.011800988,1550,-0.03257058756425977,0.049339234828948975,0.2
321536,1,18.26,0.17404739000000002,325,6,-0.04559636116027832,-4.003240418434143,0.100390625,0.0003,0.4926286734640598,0.012335917,1560,-0.030233675334602594,-0.07025313377380371,0.2
323584,1,14.96,-0.29247647,191,10,0.026127517223358154,-3.9244550108909606,0.094970703125,0.0003,0.5513864450156689,0.012117402,1570,-0.035141529003158214,-0.062226951122283936,0.2
325632,1,17.05,0.19051578000000005,189,10,0.2024891972541809,-3.978465336561203,0.112744140625,0.0003,0.7460750110447407,0.012528908,1580,-0.03148632357479073,0.0893576592206955,0.2
327680,1,13.78,-0.10743309000000004,192,10,0.029487788677215576,-3.9844780445098875,0.081982421875,0.0003,0.6418609350919724,0.0110226795,1590,-0.03120222161523998,-0.0525558739900589,0.2
329728,1,16.74,0.27912665000000003,188,10,0.29509907960891724,-4.003315490484238,0.0875,0.0003,0.8140943303704262,0.010640765,1600,-0.028250220348127186,0.12375381588935852,0.2
331776,1,12.8,-0.23220075999999995,187,10,0.07110315561294556,-3.9280838131904603,0.091259765625,0.0003,0.6339286148548127,0.0133946845,1610,-0.030587278469465674,0.02703230082988739,0.2
333824,1,13.6,-0.24074041,188,10,0.4734532833099365,-3.9560925662517548,0.06591796875,0.0003,0.6494471490383148,0.009450375,1620,-0.01992530165007338,0.05922248959541321,0.2
335872,1,13.9,-0.26738487000000005,187,10,0.5029038190841675,-3.993292713165283,0.120849609375,0.0003,0.6976371854543686,0.012391199,1630,-0.02760127281071618,0.021917223930358887,0.2
337920,1,16.17,0.37202112000000015,188,10,0.28470098972320557,-3.9543172478675843,0.10009765625,0.0003,0.9441450804471969,0.010060333,1640,-0.027808362746145576,0.11824497580528259,0.2
339968,1,14.23,-0.12977823,190,10,0.11490792036056519,-3.937500703334808,0.085009765625,0.0003,0.5033602900803089,0.012145205,1650,-0.028225808101706207,-0.04511386156082153,0.2
342016,1,15.06,-0.14906975000000006,188,10,0.25122523307800293,-3.903251439332962,0.110693359375,0.0003,0.7631770595908165,0.012255544,1660,-0.02912973801139742,0.07077166438102722,0.2
344064,1,15.27,0.33471759,190,10,0.3560023903846741,-3.9213395178318025,0.107470703125,0.0003,0.6427274666726589,0.012200936,1670,-0.030529850302264093,0.004378616809844971,0.2
346112,1,16.24,0.05217325000000002,188,10,0.32147693634033203,-3.9435272216796875,0.10615234375,0.0003,0.5741437003016472,0.012000735,1680,-0.027927027316763997,-0.020945683121681213,0.2
348160,1,17.68,0.5019254300000001,188,10,0.3117612600326538,-3.8845416069030763,0.082373046875,0.0003,0.6595169119536877,0.0115878545,1690,-0.02900936813093722,0.04592004418373108,0.2
350208,1,17.66,0.6315805800000001,191,10,-0.08205723762512207,-3.9048951745033262,0.117919921875,0.0003,0.526966379582882,0.013494974,1700,-0.03288791284430772,-0.021658003330230713,0.2
352256,1,18.18,0.42456649999999996,192,10,0.22410178184509277,-3.9066509187221525,0.131884765625,0.0003,0.31650340780615804,0.014639102,1710,-0.038727125560399145,-0.12474276125431061,0.2
354304,1,16.75,0.05675748999999998,190,10,0.021025419235229492,-3.9289862751960754,0.154052734375,0.0003,0.5311989910900593,0.01586534,1720,-0.03722052436787635,-0.03567466139793396,0.2
356352,1,16.58,0.14755033,190,10,0.2802433967590332,-3.9745314180850984,0.083837890625,0.0003,0.6663301467895508,0.011938396,1730,-0.028345182799967006,0.03392559289932251,0.2
358400,1,17.77,0.6500667899999999,187,10,0.3038172721862793,-3.9427530646324156,0.1359375,0.0003,0.6487070076167584,0.013938373,1740,-0.03537231315858662,-0.007718965411186218,0.2
360448,1,16.57,0.26471893,189,10,0.03673464059829712,-3.8807046473026277,0.093408203125,0.0003,0.4714941270649433,0.01247434,1750,-0.03208459115121513,-0.056537121534347534,0.2
362496,1,17.23,-0.09088217999999998,191,10,0.17569923400878906,-3.954737830162048,0.1376953125,0.0003,0.5570729590952397,0.013172243,1760,-0.03167167662177235,0.005113035440444946,0.2
364544,1,18.46,0.55551577,190,10,0.3008401393890381,-3.8837944149971007,0.104833984375,0.0003,0.6453474536538124,0.013822008,1770,-0.033315563702490184,-0.003876790404319763,0.2
366592,1,18.29,0.54559917,189,10,-0.1708606481552124,-3.91034774184227,0.071142578125,0.0003,0.48926621973514556,0.009683497,1780,-0.02728631589561701,-0.02069339156150818,0.2
368640,1,17.79,0.33301650000000005,191,10,0.1678929328918457,-3.8951734244823455,0.1005859375,0.0003,0.41218002513051033,0.013411156,1790,-0.03255704155890271,-0.11096157133579254,0.2
370688,1,17.54,0.3968830299999999,191,10,0.32752639055252075,-3.9060924768447878,0.09931640625,0.0003,0.41679872795939443,0.015038993,1800,-0.031913031730800866,-0.07800161838531494,0.2
372736,1,17.49,0.43257704999999996,190,10,0.025620639324188232,-3.8641566753387453,0.114453125,0.0003,0.47541738525032995,0.012854679,1810,-0.03477058878634125,-0.06956803798675537,0.2
374784,1,17.74,0.6767441700000001,189,10,0.28304189443588257,-3.890354096889496,0.110302734375,0.0003,0.43751065880060197,0.013609102,1820,-0.033215311204548924,-0.03423905372619629,0.2
376832,1,19.47,0.6352499100000001,189,10,-0.08691251277923584,-3.855771464109421,0.122509765625,0.0003,0.39778537638485434,0.0150048565,1830,-0.03450000860029832,-0.0796317309141159,0.2
378880,1,18.55,0.3204850699999999,185,11,0.03591454029083252,-3.859209007024765,0.098193359375,0.0003,0.3730388473719358,0.0152091915,1840,-0.03410197503399104,-0.10690461099147797,0.2
380928,1,19.49,0.41832032999999996,192,10,0.19466406106948853,-3.928493100404739,0.11845703125,0.0003,0.44238697588443754,0.014933329,1850,-0.03278823106084019,-0.0915059894323349,0.2
382976,1,18.95,0.46458953999999997,189,10,0.4366025924682617,-3.873084878921509,0.120458984375,0.0003,0.4089906085282564,0.012486495,1860,-0.03714991444721818,-0.09904734045267105,0.2
385024,1,19.23,0.55872915,188,10,0.09660100936889648,-3.79956374168396,0.12333984375,0.0003,0.4412747658789158,0.01244938,1870,-0.03561292424565181,-0.08190777897834778,0.2
387072,1,17.02,0.48515248,188,10,0.32122528553009033,-3.8121972739696504,0.116357421875,0.0003,0.3519661627709866,0.012809986,1880,-0.035466813563834874,-0.11126172542572021,0.2
389120,1,17.47,0.57612879,191,10,0.24292504787445068,-3.8618706583976747,0.102392578125,0.0003,0.41067069247364996,0.012170799,1890,-0.030334718129597604,-0.04338924586772919,0.2
391168,1,17.13,0.55807841,192,10,0.23299413919448853,-3.7813860058784483,0.127197265625,0.0003,0.3750591356307268,0.014472545,1900,-0.0361921152099967,-0.10575048625469208,0.2
393216,1,17.7,0.25277898,191,10,0.2402198314666748,-3.817300891876221,0.100634765625,0.0003,0.489621302485466,0.01259292,1910,-0.032836388557916506,-0.051854103803634644,0.2
395264,1,17.59,0.8159219099999998,190,10,0.14638584852218628,-3.813294303417206,0.100439453125,0.0003,0.58918591812253,0.01272071,1920,-0.031651585805229844,0.02570296823978424,0.2
397312,1,16.7,0.36750802,188,10,0.045532166957855225,-3.822089022397995,0.102685546875,0.0003,0.29287558384239676,0.01300844,1930,-0.03371176388463937,-0.12895245850086212,0.2
399360,1,16.78,0.7278496100000001,190,10,0.06315392255783081,-3.7735793232917785,0.124658203125,0.0003,0.4991707094013691,0.013202164,1940,-0.036698410019744186,-0.03833509981632233,0.2
401408,1,16.26,-0.42718129999999993,187,10,0.03302258253097534,-3.7824478447437286,0.09482421875,0.0003,0.4534758500754833,0.014068236,1950,-0.030273187102284282,-0.059194713830947876,0.2
403456,1,16.66,-0.45815852,187,10,0.22016000747680664,-3.8596583008766174,0.053662109375,0.0003,0.8198775500059128,0.009550945,1960,-0.017997601453680546,0.06685206294059753,0.2
405504,1,16.92,-0.27292999999999984,190,10,0.34410953521728516,-3.8269551753997804,0.10048828125,0.0003,0.6080822065472603,0.01364951,1970,-0.03032198748551309,0.0026563405990600586,0.2
407552,1,17.74,-0.49881257999999995,189,10,0.4942263960838318,-3.7956543564796448,0.109521484375,0.0003,0.4812303125858307,0.012981235,1980,-0.029791307006962597,-0.04419142007827759,0.2
409600,1,17.57,-0.20732633,190,10,0.5810377597808838,-3.8740496695041657,0.1205078125,0.0003,0.44497671648859977,0.014057926,1990,-0.03272773432545364,-0.06547597050666809,0.2
411648,1,18.41,-0.23847082999999997,189,10,0.46598386764526367,-3.882474535703659,0.128271484375,0.0003,0.5189207285642624,0.013141627,2000,-0.030232014204375445,-0.01756902039051056,0.2
413696,1,19.14,-0.254694,176,11,0.5011832118034363,-3.8601258277893065,0.13037109375,0.0003,0.44621911346912385,0.013645161,2010,-0.03643623313400894,-0.0714493989944458,0.2
415744,1,18.94,-0.32127540999999993,192,10,0.5139507055282593,-3.84357835650444,0.13623046875,0.0003,0.39487120918929575,0.0150633175,2020,-0.03619760380825028,-0.09763986617326736,0.2
417792,1,17.66,-0.33022606,189,10,0.519848108291626,-3.8674226224422457,0.113232421875,0.0003,0.4244733229279518,0.013828161,2030,-0.03606891895178706,-0.06987462937831879,0.2
419840,1,17.77,-0.27162292,190,10,0.35797208547592163,-3.865026354789734,0.107080078125,0.0003,0.671611662954092,0.012516613,2040,-0.03366072050994262,0.020830079913139343,0.2
421888,1,16.56,0.55003348,326,6,0.2776520848274231,-3.847336935997009,0.111376953125,0.0003,0.6552181951701641,0.014128845,2050,-0.03510462024714798,-0.004148930311203003,0.2
423936,1,17.38,0.49107275000000006,330,6,0.09306126832962036,-3.679421955347061,0.1251953125,0.0003,0.4260333742946386,0.014555149,2060,-0.03013158778194338,-0.10381509363651276,0.2
425984,1,14.66,0.83512777,191,10,0.28787916898727417,-3.72011359333992,0.1169921875,0.0003,0.4405913546681404,0.012923266,2070,-0.03360849639866501,-0.06862866878509521,0.2
428032,1,18.71,0.019227480000000016,191,10,0.22783994674682617,-3.598835456371307,0.1146484375,0.0003,0.4440676040947437,0.011919532,2080,-0.0267620898433961,8.110702037811279e-05,0.2
430080,1,18.9,0.25271999999999994,192,10,0.2671505808830261,-3.810455912351608,0.10205078125,0.0003,0.5843100555241107,0.011951346,2090,-0.026720203261356802,-0.027569249272346497,0.2
432128,1,16.11,0.9302535499999999,186,10,0.32671433687210083,-3.818396508693695,0.091015625,0.0003,0.49475196897983553,0.013276007,2100,-0.030071523191872986,-0.048976972699165344,0.2
434176,1,14.14,0.9513501,190,10,0.0531582236289978,-3.611469882726669,0.10224609375,0.0003,0.2953567609190941,0.014527701,2110,-0.03238466819748283,-0.10928389430046082,0.2
436224,1,15.06,0.78472901,187,10,0.1352674961090088,-3.610555773973465,0.111572265625,0.0003,0.35399691611528394,0.012476194,2120,-0.029410306038334964,-0.07484772056341171,0.2
438272,1,15.02,0.8301172400000002,187,10,0.14368295669555664,-3.681673675775528,0.102490234375,0.0003,0.429400260746479,0.013173315,2130,-0.032985321141313764,-0.08723382651805878,0.2
440320,1,14.82,0.8698537499999999,188,10,-0.10564494132995605,-3.6295773684978485,0.12958984375,0.0003,0.372350212931633,0.015614629,2140,-0.031464755767956376,-0.057424768805503845,0.2
442368,1,20.01,0.18690914999999997,189,10,0.2455807328224182,-3.594468557834625,0.134765625,0.0003,0.33626315370202065,0.013821881,2150,-0.032867193082347514,-0.055211782455444336,0.2
444416,1,15.33,0.94395752,188,10,0.22404110431671143,-3.7647732973098753,0.078662109375,0.0003,0.5622863590717315,0.011161872,2160,-0.026280789007432758,-0.027459055185317993,0.2
446464,1,16.34,0.8330890099999999,187,10,0.10776478052139282,-3.6696942806243897,0.134033203125,0.0003,0.376841613650322,0.014574803,2170,-0.02448612715816125,-0.06086413562297821,0.2
448512,1,16.79,0.7084128199999999,187,10,0.2245311141014099,-3.7282814383506775,0.12724609375,0.0003,0.3987401209771633,0.014539329,2180,-0.029691841825842856,-0.05567923188209534,0.2
450560,1,17.24,0.6028295600000001,187,10,0.11440789699554443,-3.7951443552970887,0.11982421875,0.0003,0.4058871641755104,0.01280319,2190,-0.02902240233961493,-0.0869208574295044,0.2
452608,1,15.28,0.48144463000000004,187,10,0.20685142278671265,-3.7303192734718325,0.1375,0.0003,0.40241265632212164,0.016547102,2200,-0.03519103007856757,-0.11057257652282715,0.2
454656,1,17.09,0.60923494,184,11,0.18977302312850952,-3.6806180834770204,0.13212890625,0.0003,0.46101936474442484,0.013300798,2210,-0.03504880903055892,-0.012289300560951233,0.2
456704,1,15.09,0.6650405400000001,186,10,0.061159610748291016,-3.740441542863846,0.156201171875,0.0003,0.4139509789645672,0.015780063,2220,-0.038425938412547114,-0.08585678040981293,0.2
458752,1,15.42,0.39819836000000003,192,10,0.07658892869949341,-3.8093443334102632,0.132421875,0.0003,0.5769416876137257,0.012894611,2230,-0.025587034306954592,0.03818380832672119,0.2
460800,1,17.99,0.72995575,187,10,0.2518187165260315,-3.8154681444168093,0.144140625,0.0003,0.4595206581056118,0.015193521,2240,-0.032237218774389474,-0.0667877197265625,0.2
462848,1,18.35,0.7246944499999999,191,10,0.04644066095352173,-3.8345459342002868,0.13447265625,0.0003,0.39334370344877245,0.01589013,2250,-0.03427400034852326,-0.07847894728183746,0.2
464896,1,16.14,0.7810332600000001,190,10,0.16197103261947632,-3.772724610567093,0.1068359375,0.0003,0.38310499899089334,0.012669308,2260,-0.03719629098195583,-0.10518325865268707,0.2
466944,1,16.35,0.72122505,187,10,0.12696194648742676,-3.745371311903,0.123486328125,0.0003,0.411595294624567,0.014599001,2270,-0.03547228727256879,-0.09049050509929657,0.2
468992,1,16.11,0.9466144899999999,188,10,0.18982475996017456,-3.689044404029846,0.09951171875,0.0003,0.4954750590026379,0.013827297,2280,-0.03256570560624823,-0.03327326476573944,0.2
471040,1,16.08,0.80339151,188,10,0.10282796621322632,-3.736829090118408,0.1236328125,0.0003,0.2907228872179985,0.013829596,2290,-0.0341993875335902,-0.1097080409526825,0.2
473088,1,17.19,1.11850926,190,10,0.04691207408905029,-3.7932198643684387,0.155517578125,0.0003,0.414708586037159,0.011666038,2300,-0.03535163914784789,-0.060718223452568054,0.2
475136,1,17.07,0.80126925,188,10,-0.003812432289123535,-3.7984251618385314,0.1197265625,0.0003,0.16015792787075042,0.014555074,2310,-0.03331212296616286,-0.1665550172328949,0.2
477184,1,17.22,0.9212013500000001,187,10,0.13818120956420898,-3.7590787410736084,0.154931640625,0.0003,0.36774228140711784,0.013923988,2320,-0.03209181333659217,-0.0951930433511734,0.2
479232,1,17.57,0.7015616000000001,187,10,0.20505863428115845,-3.8019133627414705,0.143212890625,0.0003,0.262696747481823,0.012421053,2330,-0.03530774342361838,-0.1238166019320488,0.2
481280,1,17.54,0.43796381000000006,187,10,0.2546968460083008,-3.8008692145347593,0.131640625,0.0003,0.346905205026269,0.014582423,2340,-0.03541874554939568,-0.07291474938392639,0.2
483328,1,18.15,0.95099853,187,10,0.0643647313117981,-3.7766978263854982,0.111474609375,0.0003,0.7059488348662853,0.014140336,2350,-0.032230910775251684,0.08493836224079132,0.2
485376,1,17.49,0.75025176,188,10,-0.03494572639465332,-3.749809372425079,0.1390625,0.0003,0.2650625314563513,0.014436225,2360,-0.03473153517115861,-0.12354983389377594,0.2
487424,1,17.66,0.42783360000000004,189,10,0.121040940284729,-3.7854927599430086,0.14345703125,0.0003,0.3922724172472954,0.01454843,2370,-0.03896612337557599,-0.055050238966941833,0.2
489472,1,17.22,0.5353505599999999,191,10,-0.09119689464569092,-3.768685680627823,0.109033203125,0.0003,0.5575446218252182,0.013164748,2380,-0.03364171267021447,0.000737115740776062,0.2
491520,1,16.82,0.7648662399999998,192,10,0.13731396198272705,-3.7548019647598267,0.15556640625,0.0003,0.46408574655652046,0.012930054,2390,-0.03916754946112633,-0.052272990345954895,0.2
493568,1,18.46,0.96083265,191,10,0.14798599481582642,-3.728067898750305,0.12109375,0.0003,0.3493267796933651,0.013240003,2400,-0.034714145364705476,-0.10188603401184082,0.2
495616,1,19.03,-0.0394225,190,10,0.12431895732879639,-3.712011682987213,0.114501953125,0.0003,0.23844798803329467,0.013430124,2410,-0.03907660589320585,-0.14809635281562805,0.2
497664,1,18.21,0.9928011500000001,188,10,0.11750763654708862,-3.829621821641922,0.041259765625,0.0003,0.7191655904054641,0.008925999,2420,-0.021289966849144547,0.036583155393600464,0.2
499712,1,17.67,0.91870274,187,10,0.06178081035614014,-3.659536784887314,0.08681640625,0.0003,0.34993929117918016,0.010485228,2430,-0.025628546683583407,-0.06523823738098145,0.2
501760,1,17.78,0.7181430699999999,187,10,0.09396696090698242,-3.672031801939011,0.151318359375,0.0003,0.31065689846873284,0.017068256,2440,-0.038122229767031966,-0.11546576768159866,0.2
503808,1,19.05,-0.45157441,189,10,0.1213483214378357,-3.713898557424545,0.135693359375,0.0003,0.47041924595832824,0.01373663,2450,-0.03456989005208015,-0.08692370355129242,0.2
505856,1,17.74,-0.6756020599999999,192,10,0.03274381160736084,-3.896015930175781,0.063232421875,0.0003,0.8373205840587616,0.010788135,2460,-0.02236156348371878,0.040761321783065796,0.2
507904,1,20.11,-0.59138152,193,10,0.5320476293563843,-3.8694258749485018,0.096142578125,0.0003,0.6224046871066093,0.010885336,2470,-0.030205418285913766,0.026953458786010742,0.2
509952,1,19.81,-0.61520284,179,11,0.3301700949668884,-3.8510806560516357,0.124658203125,0.0003,0.6332381173968316,0.015534582,2480,-0.038011075451504436,-0.025233685970306396,0.2
